customer_id,first_name,last_name,address,city,province,postal,email,phone1,phone2,company_name,web,company_id
1824,Theola,Frey,54169 N Main St,Massapequa,,,theola_frey@frey.com,516-948-5768,516-357-3362,Woodbridge Free Public Library,http://www.woodbridgefreepubliclibrary.com,1145
1825,Therese,Shiraki,18 Ouse St,Oakridge and Castlefield Ward,,HP11 2PJ,tshiraki@gmail.com,01611-691262,01703-441371,Wuhf Fox 31,http://www.wuhffox.co.uk,734
1826,Theresia,Salomone,1337 N 26th St,Bundall,,,theresia_salomone@gmail.com,07-8250-2277,0437-687-429,"Curran, Carol N Esq",http://www.currancarolnesq.com.au,367
1827,Theron,Jarding,8839 Ventura Blvd,Blanchetown,,,tjarding@hotmail.com,08-6890-4661,0461-862-457,"Prentiss, Paul F Esq",http://www.prentisspaulfesq.com.au,10
1828,Theron,Merriam,869 Luke St,Wonersh,,GU5 0QU,theron@merriam.co.uk,01655-809574,01859-311417,"Percival, Mark R Esq",http://www.percivalmarkresq.co.uk,875
1829,Thersa,Davirro,863 E Mcdowell Rd,Kamloops,BC,V2C 6S8,thersa.davirro@aol.com,250-540-5275,250-359-4646,"Herstein, Elliot J",http://www.hersteinelliotj.com,1927
1830,Thomasena,Graziosi,5 Jackson St,Neerabup,,,thomasena@gmail.com,08-4849-4417,0434-497-618,Hutchinson Inc,http://www.hutchinsoninc.com.au,310
1831,Thora,Daneker,6 Old York Rd,Gatineau,QC,J8P 3A1,tdaneker@daneker.com,819-648-4049,819-419-1891,Engravers,http://www.engravers.com,1928
1832,Thurman,Manno,9387 Charcot Ave,Absecon,,,thurman.manno@yahoo.com,609-524-3586,609-234-8376,Honey Bee Breeding Genetics &,http://www.honeybeebreedinggenetics.com,1130
1833,Tiara,Schlichter,805 Westbank Rd,North Heywood Ward,,OL10 2DU,tiara_schlichter@schlichter.co.uk,01270-562265,01769-234788,C C Industries,http://www.ccindustries.co.uk,676
1834,Tien,Kinney,9 9th St #4,Lillimur,,,tien_kinney@kinney.com.au,03-7767-6169,0468-244-186,Orco State Empl Fed Crdt Un,http://www.orcostateemplfedcrdtun.com.au,217
1835,Tiera,Frankel,87 Sierra Rd,El Monte,,,tfrankel@aol.com,626-636-4117,626-638-4241,Roland Ashcroft,http://www.rolandashcroft.com.au,220
1836,Tiffiny,Steffensmeier,32860 Sierra Rd,Miami,,,tiffiny_steffensmeier@cox.net,305-385-9695,305-304-6573,Whitehall Robbins Labs Divsn,http://www.whitehallrobbinslabsdivsn.com,1106
1837,Tijuana,Machalek,1149 Highfield Rd #996,Fareham South Ward,,PO14 9JJ,tijuana.machalek@gmail.com,01242-532395,01336-686264,"Schwartz, Thomas E Esq",http://www.schwartzthomaseesq.co.uk,977
1838,Tijuana,Mesch,61 Center St #8,Corella,,,tijuana_mesch@gmail.com,07-1415-9307,0444-393-673,Rochelle Cold Storage,http://www.rochellecoldstorage.com.au,169
1839,Timmy,Lintner,9112 Hardwick St,Bowes,,DL12 9JB,tlintner@hotmail.com,01651-232745,01711-826233,Interdependence Associates Inc,http://www.interdependenceassociatesinc.co.uk,686
1840,Timothy,Bussert,43 Winnetka Ave,Toronto,ON,M4C 3Y1,timothy@bussert.com,416-521-5624,416-250-5767,"Purdy, Angeline Esq",http://www.purdyangelineesq.com,1929
1841,Timothy,Mulqueen,44 W 4th St,Staten Island,,,timothy_mulqueen@mulqueen.org,718-332-6527,718-654-7063,Saronix Nymph Products,http://www.saronixnymphproducts.com,1078
1842,Tina,Clapham,5662 William Moult St,Aylesbury,,HP21 8PP,rclasham@gmail.com,01567-296442,01493-245349,Cooper Myers Y Co,http://www.coopermyersyco.com.au,16
1843,Tish,Violett,1 Norris Ave #4095,Laval,QC,H7W 5K7,tish.violett@violett.com,450-840-7605,450-571-7613,Electro Arc Manufacturing Co,http://www.electroarcmanufacturingco.com,1930
1844,Titus,Dugre,419 N Dixboro Rd #8,Gatineau,QC,J9J 0V4,titus.dugre@dugre.org,819-983-1846,819-842-7631,American Lung Assoc,http://www.americanlungassoc.com,1931
1845,Toi,Rollison,2 S Church St,Terrebonne,QC,J6W 1M9,toi_rollison@rollison.com,450-714-2875,450-600-2803,Armored Transport Of Ca Inc,http://www.armoredtransportofcainc.com,1932
1846,Tom,Loeza,447 Commercial St Se,LIle-Perrot,QC,J7V 4T4,tom.loeza@gmail.com,514-487-6096,514-727-4760,Sheraton Shreveport Hotel,http://www.sheratonshreveporthotel.com,1933
1847,Tomas,Fults,3 Hwy 61 #2491,Mirani,,,tomas_fults@fults.net.au,07-1536-4805,0473-757-584,Test Tools Inc,http://www.testtoolsinc.com.au,448
1848,Tommy,Gennusa,2 New Brooklyn Rd,Concord West,,,tommy@hotmail.com,02-5444-1961,0498-290-826,Cooper And Raley,http://www.cooperandraley.com.au,326
1849,Tomoko,Renno,5160 High St #38,Goldsmid Ward,,BN3 6EA,tomoko@renno.co.uk,01731-573285,01873-329707,Trico Prods Corp,http://www.tricoprodscorp.co.uk,743
1850,Tonette,Wenner,4545 Courthouse Rd,Westbury,,,twenner@aol.com,516-968-6051,516-333-4861,Northwest Publishing,http://www.northwestpublishing.com,1052
1851,Tonja,Driesenga,8 South John St,Lamport,,NN6 9XW,tdriesenga@driesenga.co.uk,01683-204727,01384-883931,First Ozaukee Savings Bank,http://www.firstozaukeesavingsbank.co.uk,749
1852,Tony,Diazdeleon,529 Llanrwst St,Southam,,GL52 8TW,tony@gmail.com,01765-102036,01877-593275,Dilling Harris Inc,http://www.dillingharrisinc.co.uk,968
1853,Tora,Telch,6139 Contractors Dr #450,Buckland Park,,,tora@telch.net.au,08-8808-8104,0429-419-390,Shamrock Food Service,http://www.shamrockfoodservice.com.au,281
1854,Tori,Tepley,1036 Malone Rd,Uarbry,,,tori@tepley.net.au,02-2493-1870,0449-807-281,Mcwhirter Realty Corp,http://www.mcwhirterrealtycorp.com.au,258
1855,Torie,Deras,700 Factory Ave #5649,Yeppoon,,,torie_deras@yahoo.com,07-8371-4719,0426-991-115,"Reynolds, Stephen R Esq",http://www.reynoldsstephenresq.com.au,232
1856,Toshia,Lippoldt,7 Duluth St,Stoneham-Et-Tewkesbury,QC,G3C 0S2,toshia_lippoldt@aol.com,418-759-7863,418-706-3704,U Stor,http://www.ustor.com.au,130
1857,Tracey,Modzelewski,77132 Coon Rapids Blvd Nw,Conroe,,,tracey@hotmail.com,936-264-9294,936-988-8171,Kansas City Insurance Report,http://www.kansascityinsurancereport.com,1220
1858,Tracie,Huro,39701 6th Ave #1485,Pacific Heights,,,thuro@gmail.com,07-1951-6787,0494-620-234,Jin Shin Travel Agency,http://www.jinshintravelagency.com.au,104
1859,Tran,Mandiola,6226 Maitland St,West Bromwich Central Ward,,B70 6DR,tran.mandiola@hotmail.com,01609-235350,01957-151083,N Rockland Educl Fed Crdt Un,http://www.nrocklandeduclfedcrdtun.co.uk,649
1860,Tresa,Sweely,22 Bridle Ln,Valley Park,,,tresa_sweely@hotmail.com,314-359-9566,314-231-3514,"Grayson, Grant S Esq",http://www.graysongrantsesq.com,1296
1861,Trevor,Harnist,99 Hart St,Dartmouth,NS,B2Y 1G7,trevor.harnist@hotmail.com,902-782-2576,902-641-1009,"Meraglio, Ruissell J Jr",http://www.meraglioruisselljjr.com,1934
1862,Tricia,Peressini,3 Industrial Blvd,Pintharuka,,,tperessini@yahoo.com,08-4326-1560,0484-192-990,Aviation Design,http://www.aviationdesign.com.au,476
1863,Trina,Bakey,31 Guilford Rd #7904,Duaringa,,,tbakey@bakey.com.au,07-5922-1983,0495-376-112,Dewitt Cnty Fed Svngs & Ln,http://www.dewittcntyfedsvngsln.com.au,484
1864,Trina,Oto,6149 Kapiolani Blvd #6,Placid Hills,,,trina@oto.com.au,07-1153-8567,0460-377-727,N Amer Plast & Chemls Co Inc,http://www.namerplastchemlscoinc.com.au,32
1865,Trinidad,Bredernitz,75 N Washington Ave,Lasalle,QC,H8N 1S9,trinidad@yahoo.com,514-561-2312,514-780-9059,Tmr The Music Room,http://www.tmrthemusicroom.com,1935
1866,Trinidad,Mcrae,10276 Brooks St,San Francisco,,,trinidad_mcrae@yahoo.com,415-331-9634,415-419-1597,Water Office,http://www.wateroffice.com,1424
1867,Troy,Dicus,58 Calle Arroyo,Trenton,ON,K8V 3Z2,troy_dicus@yahoo.com,613-938-7999,613-442-6727,Quick Turn Circuits Inc,http://www.quickturncircuitsinc.com,1936
1868,Truman,Feichtner,539 Coldwater Canyon Ave,Bloomfield,,,tfeichtner@yahoo.com,973-852-2736,973-473-5108,Legal Search Inc,http://www.legalsearchinc.com,1382
1869,Truman,Mondale,1657 N Green St,Peterborough,ON,K9J 0A1,truman.mondale@aol.com,705-757-7389,705-234-5820,"Metz, Roger E Esq",http://www.metzrogereesq.com,1937
1870,Tu,Rivet,31 Buckingham Ave #3785,Cotham Ward,,BS6 5SR,tu_rivet@gmail.com,01578-744350,01577-559109,Gemini Hats & Accessories Inc,http://www.geminihatsaccessoriesinc.co.uk,790
1871,Tula,Nahmias,64 Croyland St,Clackmannanshire South Ward,,FK10 2LA,tnahmias@nahmias.co.uk,01846-815511,01320-223056,"Anstoetter, Mark D Esq",http://www.anstoettermarkdesq.co.uk,847
1872,Tuyet,Abramovitz,976 Cozycroft Ave,Richmond Hill,ON,L4E 4P3,tuyet.abramovitz@abramovitz.com,905-790-7938,905-876-7283,"Gibbard, H Frank Iii",http://www.gibbardhfrankiii.com,1938
1873,Twana,Felger,1 Commerce Way,Portland,,,twana.felger@felger.org,503-939-3153,503-909-7167,Opryland Hotel,http://www.oprylandhotel.com,1103
1874,Twanna,Sieber,66094 Pioneer Rd,Upper Glastonbury,,,twanna@yahoo.com,07-5235-7319,0451-406-157,"Rudolph, William S Cpa",http://www.rudolphwilliamscpa.com.au,440
1875,Twila,Shadle,20 Simpson Ferry Rd,Victoria,BC,V8Y 1H4,tshadle@shadle.com,250-862-6746,250-548-7509,"Marks, Seymour Esq",http://www.marksseymouresq.com,1939
1876,Ty,Feeback,14 Landseer Rd,Nith Ward,,DG1 9SY,tfeeback@gmail.com,01964-503521,01661-450622,Barnett Travel,http://www.barnetttravel.co.uk,746
1877,Ty,Smith,4646 Kaahumanu St,Hackensack,,,tsmith@aol.com,201-672-1553,201-995-3149,Bresler Eitel Framg Gllry Ltd,http://www.breslereitelframggllryltd.com,1117
1878,Tyisha,Layland,270 5th Ave,Eastwood,,,tyisha@yahoo.com,08-2158-6758,0490-478-206,Freitag Pc,http://www.freitagpc.com.au,224
1879,Tyisha,Veness,5396 Forth Street,Greets Green and Lyng Ward,,B70 9DT,tyisha.veness@hotmail.com,01547-429341,01290-367248,Champagne Room,http://www.champagneroom.co.uk,503
1880,Tyra,Shields,3 Fort Worth Ave,Philadelphia,,,tshields@gmail.com,215-255-1641,215-228-8264,"Assink, Anne H Esq",http://www.assinkannehesq.com,1086
1881,Ula,Otey,1 Newby St,Coleshill,,B46 3LZ,ula@hotmail.com,01291-565542,01581-469043,Mail Boxes Etc,http://www.mailboxesetc.com.au,170
1882,Ulysses,Mcwalters,505 Exeter Rd,Hawerby cum Beesby,,DN36 5RP,ulysses@hotmail.com,01912-771311,01302-601380,"Mcmahan, Ben L",http://www.mcmahanbenl.co.uk,502
1883,Una,Frankel,6766 Britton St #379,Crompton Ward,,BL1 3EX,ufrankel@hotmail.com,01912-749219,01308-356704,Shamrock Food Service,http://www.shamrockfoodservice.com.au,281
1884,Val,Bigaud,42 N 16th St #620,Montreal,QC,H2C 3A1,val_bigaud@aol.com,514-726-2573,514-233-5869,Mpsi Systems Inc,http://www.mpsisystemsinc.com,1940
1885,Val,Cellucci,87 Pelops St,Kings Norton Ward,,B38 8PL,vcellucci@yahoo.com,01387-155607,01488-893833,Owensboro Brick & Tile,http://www.owensborobricktile.co.uk,673
1886,Val,Villot,1980 Tynemouth St,Almond Ward,,EH52 5PY,val@yahoo.com,01375-870188,01602-987840,Horizon Air Magazine,http://www.horizonairmagazine.co.uk,969
1887,Valda,Levay,7463 Elmwood Park Blvd,Tungkillo,,,vlevay@levay.net.au,08-2401-5672,0434-637-971,Branom Instrument Co,http://www.branominstrumentco.com.au,354
1888,Valene,Madson,42 Main St,Alma,QC,G8B 7M5,valene@madson.org,418-646-3844,418-971-4887,H J Heinz Fld Ofc & Distrb Ctr,http://www.hjheinzfldofcdistrbctr.com,1941
1889,Valentin,Billa,6185 Bohn St #72,Pangman,SK,S0C 2C0,vbilla@yahoo.com,306-291-5073,306-316-7477,General Color Co Inc,http://www.generalcolorcoinc.com,1942
1890,Valentin,Klimek,137 Pioneer Way,Chicago,,,vklimek@klimek.org,312-303-5453,312-512-2338,"Schmid, Gayanne K Esq",http://www.schmidgayannekesq.com,1136
1891,Valentine,Gillian,775 W 17th St,San Antonio,,,valentine_gillian@gmail.com,210-812-9597,210-300-6244,Fbs Business Finance,http://www.fbsbusinessfinance.com,1035
1892,Vallie,Mondella,74 W College St,Boise,,,vmondella@mondella.com,208-862-5339,208-737-8439,Private Properties,http://www.privateproperties.com,1066
1893,Vallie,Nigl,7823 N 36th Ave,North Vancouver,BC,V7H 2J2,vallie@yahoo.com,604-848-3170,604-272-7228,Can Lines Inc,http://www.canlinesinc.com,1943
1894,Vallie,Yafaie,352 Strathmore Rd,Shiphay-with-the-Willows Ward,,TQ2 7JB,vyafaie@hotmail.com,01251-120872,01630-603260,Micro Lan,http://www.microlan.co.uk,967
1895,Van,Shire,90131 J St,Pittstown,,,van.shire@shire.com,908-409-2890,908-448-1209,Cambridge Inn,http://www.cambridgeinn.com,1124
1896,Vanda,Tentler,7 Shetland Ct,Kimberley,BC,V1A 2M7,vanda_tentler@tentler.org,250-605-3501,250-603-4234,Oklahoma Ford Power Products,http://www.oklahomafordpowerproducts.com,1944
1897,Vanesa,Glockner,28220 Park Avenue W,Taragoola,,,vanesa@glockner.com.au,07-7052-4547,0496-610-278,"Nelson, Michael J Esq",http://www.nelsonmichaeljesq.com.au,215
1898,Vanna,Pickle,3 B Main #117,Newmarket,ON,L3Y 3M4,vanna_pickle@aol.com,905-309-4565,905-538-1331,Phipps & Bird,http://www.phippsbird.com,1945
1899,Vannessa,Land,201 Bran St,Ashford Common Ward,,TW15 2AJ,vannessa.land@yahoo.com,01206-207771,01553-402712,Port Delivery Systems,http://www.portdeliverysystems.co.uk,829
1900,Vashti,Sugai,4 Candia St #6,Shipston on Stour,,CV36 4HE,vashti@gmail.com,01311-723137,01528-551210,Accurate Engraving Co,http://www.accurateengravingco.co.uk,696
1901,Veda,Mishkin,98247 Russell Blvd,Stafford Heights,,,veda.mishkin@mishkin.com.au,07-6034-2422,0474-823-917,"Smith, Sean O Esq",http://www.smithseanoesq.com.au,66
1902,Velda,Mancilla,7866 Renshaw St #283,Falmouth,,TR11 4QQ,velda_mancilla@mancilla.co.uk,01823-526645,01368-456268,"Tremont, Michael A Esq",http://www.tremontmichaelaesq.co.uk,579
1903,Venita,Maillard,72119 S Walker Ave #63,Anaheim,,,venita_maillard@gmail.com,714-523-6653,714-663-9740,Wallace Church Assoc Inc,http://www.wallacechurchassocinc.com,1356
1904,Verda,Chiphe,999 Upper Harrington St #61,Earlestown Ward,,WA12 9WX,vchiphe@chiphe.co.uk,01754-426672,01349-935774,Ardrox,http://www.ardrox.co.uk,878
1905,Verdell,Garness,39 Plummer St,Thornton,,,verdell.garness@yahoo.com,02-6291-7620,0474-367-875,Ronald Massingill Pc,http://www.ronaldmassingillpc.com.au,338
1906,Verlene,Billow,8528 A Park Rd,Brampton,ON,L6P 0X3,vbillow@billow.com,905-486-5455,905-421-9573,Capital Environ Drill Svc Inc,http://www.capitalenvirondrillsvcinc.com,1946
1907,Vernell,Connley,998 Roe St #6,Bellingham,,NE48 2BX,vernell@hotmail.com,01954-363885,01585-863534,Harmons,http://www.harmons.co.uk,637
1908,Vernice,Sperazza,8921 Forge St,Colnbrook with Poyle,,SL3 0PY,vernice@yahoo.com,01822-563044,01765-519419,"Novak, Alan Paul Esq",http://www.novakalanpaulesq.co.uk,536
1909,Verona,Jobst,9041 Grand Plaza Plac,Montreal,QC,H3V 1E3,verona_jobst@jobst.org,514-842-7487,514-879-3678,M C Green & Sons,http://www.mcgreensons.com,1947
1910,Veronica,Mcclodden,8 Cookson St,Temple Newsam Ward,,LS15 9EP,veronica@hotmail.com,01456-906658,01238-284853,Las Vegas Art Museum,http://www.lasvegasartmuseum.co.uk,864
1911,Veronika,Buchauer,6 Flex Ave,Willow Tree,,,veronika.buchauer@buchauer.net.au,02-4202-5191,0434-402-895,"Adkins, Russell Esq",http://www.adkinsrussellesq.com.au,492
1912,Veronika,Inouye,6 Greenleaf Ave,San Jose,,,vinouye@aol.com,408-540-1785,408-813-4592,C 4 Network Inc,http://www.cnetworkinc.com,1018
1913,Veronique,Nuckolls,198 Ranelagh Place,Central Buchan Ward,,AB43 6RD,vnuckolls@gmail.com,01632-762032,01699-696279,Cinemax Cable Pay Tv Svce,http://www.cinemaxcablepaytvsvce.co.uk,769
1914,Vesta,Havely,493 Wellington Rd,Upper Rawcliffe-with-Tarnacre,,PR3 0UH,vhavely@havely.co.uk,01772-461124,01571-126025,Tool Service Company Inc,http://www.toolservicecompanyinc.co.uk,880
1915,Veta,Vandeberg,940 E Jefferson Ave,Juniper,NB,E7L 1G1,vvandeberg@gmail.com,506-996-1241,506-589-3482,"Rickard, Deborah S",http://www.rickarddeborahs.com,1948
1916,Vi,Rentfro,7163 W Clark Rd,Freehold,,,vrentfro@cox.net,732-605-4781,732-724-7251,Video Workshop,http://www.videoworkshop.com,1463
1917,Vicente,Rawicki,3060 St Ambrose Grove #261,Aldridge Central and South War,,WS9 8UR,vicente_rawicki@hotmail.com,01327-770774,01286-258121,B & S Tool And Cutter Svc Inc,http://www.bstoolandcuttersvcinc.co.uk,537
1918,Vicki,Maikoksoong,7 Tomahawk Dr,Richmond,BC,V7A 3N1,vicki@gmail.com,604-231-6180,604-518-2078,George Bigham & Associates,http://www.georgebighamassociates.com,1949
1919,Vicky,Schellenberge,3922 Leda St,Moreton Morrell,,CV35 9BX,vschellenberge@hotmail.com,01625-805645,01602-772009,Medlab Environmental Test Inc,http://www.medlabenvironmentaltestinc.co.uk,946
1920,Victor,Laroia,166 N Maple Dr,Scotts Head,,,victor@laroia.net.au,02-8156-6969,0421-987-667,Midwest Marketing Inc,http://www.midwestmarketinginc.com.au,356
1921,Viki,Humeniuk,8822 Trafalgar St,Yalding,,ME18 6JE,vhumeniuk@gmail.com,01721-747819,01381-985978,Guldstrand Engineering Inc,http://www.guldstrandengineeringinc.co.uk,954
1922,Vilma,Berlanga,79 S Howell Ave,Grand Rapids,,,vberlanga@berlanga.com,616-737-3085,616-568-4113,"Wells, D Fred Esq",http://www.wellsdfredesq.com,1404
1923,Vince,Siena,70 S 18th Pl,Purrawunda,,,vince_siena@yahoo.com,07-3184-9989,0411-732-965,Vincent J Petti & Co,http://www.vincentjpettico.com.au,9
1924,Vincent,Meinerding,4441 Point Term Mkt,Philadelphia,,,vincent.meinerding@hotmail.com,215-372-1718,215-829-4221,"Arturi, Peter D Esq",http://www.arturipeterdesq.com,1214
1925,Vincenza,Zepp,395 S 6th St #2,El Cajon,,,vzepp@gmail.com,619-603-5125,619-935-6661,Kbor 1600 Am,http://www.kboram.com,1354
1926,Vinnie,Meir,559 Bridge Plz,Etobicoke,ON,M8Y 1G5,vmeir@meir.com,416-862-7028,416-626-5219,Halbar Enterprises Whol Clthng,http://www.halbarenterpriseswholclthng.com,1950
1927,Viola,Bitsuie,70 Mechanic St,Northridge,,,viola@gmail.com,818-864-4875,818-481-5787,Burton & Davis,http://www.burtondavis.com.au,175
1928,Viola,Eddens,51 S Hulen St,Grand Manan,NB,E5G 3A8,veddens@eddens.org,506-772-3108,506-649-5102,Hales Corners Village Printing,http://www.halescornersvillageprinting.com,1951
1929,Virgie,Kiel,76598 Rd  I 95 #1,Denver,,,vkiel@hotmail.com,303-776-7548,303-845-5408,"Cullen, Terrence P Esq",http://www.cullenterrencepesq.com,1418
1930,Virgilio,Phay,8494 E 57th St,Stratton,,,vphay@phay.com.au,08-8147-9584,0460-368-567,Reef Encrustaceans,http://www.reefencrustaceans.com.au,330
1931,Virgina,Tegarden,755 Harbor Way,Milwaukee,,,virgina_tegarden@tegarden.com,414-214-8697,414-411-5744,Berhanu International Foods,http://www.berhanuinternationalfoods.com.au,240
1932,Viva,Toelkes,4284 Dorigo Ln,Chicago,,,viva.toelkes@gmail.com,773-446-5569,773-352-3437,Mark Iv Press Ltd,http://www.markivpressltd.com,1075
1933,Vivan,Jenious,8 Carolina St,Northgate Ward,,RH10 8EZ,vjenious@yahoo.com,01907-573672,01404-240746,Mnpls Arprt Marriott,http://www.mnplsarprtmarriott.co.uk,758
1934,Vivan,Oppy,4696 Alewa Dr,Swift Current,SK,S9H 3S9,voppy@gmail.com,306-325-3090,306-606-8869,Record Journal,http://www.recordjournal.com,1952
1935,Vivienne,Torrain,45 Ledward St,Wilsden,,BD15 0NJ,vivienne@hotmail.com,01782-100832,01377-242360,Finley Colmer & Co,http://www.finleycolmerco.co.uk,845
1936,Von,Aprigliano,63 Baronne St,Port Moody,BC,V3H 1E8,von@aol.com,604-986-3233,604-853-6594,"Heller, Tom A Esq",http://www.hellertomaesq.com,1953
1937,Vonda,Normandeau,9891 Main St,Mirabel,QC,J7J 1G7,vonda@yahoo.com,450-706-3809,450-473-8682,Crisell Cohee & Co,http://www.crisellcoheeco.com,1954
1938,Wade,Sovel,2546 Hunter St,Central Buchan Ward,,AB53 6YD,wade@hotmail.com,01712-978062,01317-960371,Manhattan Supply Co Deer Pk,http://www.manhattansupplycodeerpk.co.uk,612
1939,Wai,Raddle,2 Stirrup Dr #4907,Carlsruhe,,,wai.raddle@raddle.com.au,03-4811-3832,0494-517-582,Dot Pitch Electronics,http://www.dotpitchelectronics.com.au,446
1940,Walker,Seeger,69 Chantrey St #90,Hickling,,NR12 0YB,walker.seeger@yahoo.com,01245-616596,01531-463162,Jim Dunnam Builder Inc,http://www.jimdunnambuilderinc.co.uk,713
1941,Walton,Yuki,9 Waltham Rd,Yealmpton,,PL8 2NS,wyuki@gmail.com,01872-808403,01885-290666,Best Wstrn Host Mtr Htl Palm,http://www.bestwstrnhostmtrhtlpalm.co.uk,966
1942,Wava,Ochs,9 Chandler Ave #355,Bawley Point,,,wava.ochs@gmail.com,02-1222-7812,0445-285-375,Knights Inn,http://www.knightsinn.com.au,345
1943,Wayne,Shivers,865 Ponce De Leon Blvd,Chicoutimi,QC,G7H 6A2,wayne@aol.com,418-374-1965,418-323-3965,Ram Page,http://www.rampage.com,1955
1944,Wei,Nobel,5221 Royston St,Eccleshall,,ST21 6GA,wei_nobel@hotmail.com,01912-146880,01608-570699,Victory Coating,http://www.victorycoating.co.uk,626
1945,Weldon,Acuff,73 W Barstow Ave,Arlington Heights,,,wacuff@gmail.com,847-353-2156,847-613-5866,Advantage Martgage Company,http://www.advantagemartgagecompany.com,1348
1946,Wendell,Rubano,1 Back Canning St,Dunblane and Bridge of Allan W,,FK9 4LD,wendell_rubano@hotmail.com,01837-530939,01752-386691,Automation Engrg & Mfg Inc,http://www.automationengrgmfginc.co.uk,570
1947,Wenona,Braseth,7 Ramon Rd,Beloeil,QC,J3G 2C1,wenona.braseth@braseth.org,450-751-1928,450-619-1328,"Weinbren, Don B Esq",http://www.weinbrendonbesq.com,1956
1948,Wenona,Carmel,44 Bush St,Grosvenor Place,,,wenona@gmail.com,02-2832-1545,0439-849-209,"Maier, Kristine M",http://www.maierkristinem.com.au,176
1949,Werner,Hermens,302 N 10th St #3896,Oakleigh South,,,whermens@hermens.net.au,03-9085-5714,0462-625-869,Community Health Law Project,http://www.communityhealthlawproject.com.au,261
1950,Whitley,Tomasulo,2 S 15th St,Fort Worth,,,whitley.tomasulo@aol.com,817-526-4408,817-819-7799,Freehold Fence Co,http://www.freeholdfenceco.com,1312
1951,Whitney,Goossen,7568 Atlas St,Butterwick,,PE22 0HY,whitney.goossen@hotmail.com,01255-383731,01392-955534,Eagle Newspapers,http://www.eaglenewspapers.co.uk,657
1952,Whitney,Tishler,77 Mason St #650,Smallbridge and Firgrove Ward,,OL16 3AW,whitney@gmail.com,01224-605237,01948-891701,Clifford Standifer & Mcdowell,http://www.cliffordstandifermcdowell.co.uk,613
1953,Wilbert,Beckes,2799 Cajon Blvd,East Nanango,,,wilbert@hotmail.com,07-9178-6430,0455-947-547,"Alvis, John W Esq",http://www.alvisjohnwesq.com.au,260
